"repeat_id"	"expt"	"analysis_type"	"true_base"	"b_base_lower"	"b_base_med"	"b_base_upper"	"true_sex"	"b_sex_p_value"	"b_sex_lower"	"b_sex_med"	"b_sex_upper"	"true_cond"	"b_cond_p_value"	"b_cond_lower"	"b_cond_med"	"b_cond_upper"	"true_sex_cond"	"b_sex_cond_p_value"	"b_sex_cond_lower"	"b_sex_cond_med"	"b_sex_cond_upper"
"29"	1	29	"anova"	0	0.461391041785892	0.504	0.546608958214108	0	1	-0.0602581665849796	3.96113149492135e-16	0.0602581665849803	0	0.792173120797238	-0.0522581665849798	0.00800000000000023	0.0682581665849802	2	7.77164234248577e-13	0.282782083571784	0.368	0.453217916428216
"30"	1	30	"anova"	0	0.474364990385351	0.516	0.557635009614648	0	0.589947115531096	-0.0748807952665691	-0.0159999999999996	0.0428807952665699	0	0.736103649891825	-0.0688807952665695	-0.0099999999999999	0.0488807952665697	2	4.79561993360783e-14	0.302729980770704	0.386	0.469270019229296
"31"	1	31	"anova"	0	0.477682058533195	0.517999999999999	0.558317941466804	0	1	-0.0570181796293187	4.48643572174847e-16	0.0570181796293196	0	0.834554019063135	-0.0630181796293192	-0.00599999999999996	0.0510181796293192	2	3.32544991562008e-13	0.275364117066391	0.356	0.436635882933608
"32"	1	32	"anova"	0	0.434932697645249	0.482	0.529067302354751	0	0.372209424672218	-0.0365632173344036	0.0300000000000002	0.0965632173344039	0	0.172742771655782	-0.0205632173344039	0.0459999999999999	0.112563217334404	2	4.08986190310524e-09	0.219865395290498	0.314	0.408134604709502
"33"	1	33	"anova"	0	0.492809480407874	0.536	0.579190519592126	0	0.475351051594491	-0.0830806185731252	-0.0219999999999999	0.0390806185731255	0	0.0402535997467889	-0.125080618573126	-0.0640000000000002	-0.00291938142687478	2	8.08742930526454e-15	0.331618960815748	0.418	0.504381039184252
"34"	1	34	"anova"	0	0.499241858006146	0.542	0.584758141993854	0	0.431702497383638	-0.0844691443095826	-0.0239999999999998	0.036469144309583	0	0.266300788112517	-0.0944691443095833	-0.0340000000000004	0.0264691443095825	2	1.79705175870559e-14	0.320483716012292	0.406	0.491516283987708
"35"	1	35	"anova"	0	0.425544612477683	0.47	0.514455387522316	0	0.449422562349602	-0.038869411954611	0.0240000000000004	0.0868694119546119	0	0.658654611619679	-0.0488694119546115	0.014	0.0768694119546116	2	5.58537250439168e-12	0.275089224955367	0.364	0.452910775044633
"36"	1	36	"anova"	0	0.450672604406542	0.496	0.541327395593458	0	0.241418722749625	-0.0261026175953181	0.0380000000000003	0.102102617595319	0	0.664808977829139	-0.0501026175953185	0.0139999999999999	0.0781026175953184	2	2.01572536717208e-10	0.243345208813084	0.334	0.424654791186916
"37"	1	37	"anova"	0	0.439171116815191	0.481999999999999	0.524828883184808	0	0.471644258316037	-0.0385691874612483	0.0220000000000006	0.0825691874612494	0	0.793215546418024	-0.0525691874612486	0.00800000000000035	0.0685691874612493	2	1.42400125085557e-12	0.278342233630383	0.364	0.449657766369616
"38"	1	38	"anova"	0	0.477124078280843	0.518	0.558875921719157	0	0.450806618143935	-0.0358072828697324	0.0220000000000003	0.079807282869733	0	0.537003706658006	-0.0758072828697327	-0.018	0.0398072828697328	2	1.92783746899858e-13	0.284248156561686	0.366	0.447751843438314
"39"	1	39	"anova"	0	0.474754828091114	0.51	0.545245171908887	0	0.750100370337674	-0.0418442001217186	0.00799999999999993	0.0578442001217184	0	0.690586919906042	-0.0598442001217189	-0.0100000000000003	0.0398442001217182	2	1.11057123880605e-16	0.305509656182227	0.376000000000001	0.446490343817774
"40"	1	40	"anova"	0	0.446493055915374	0.488	0.529506944084626	0	0.418007704303217	-0.0346996832571389	0.0240000000000003	0.0826996832571395	0	0.499454173243401	-0.0786996832571395	-0.0200000000000002	0.0386996832571391	2	3.42573162044063e-14	0.304986111830749	0.388	0.471013888169252
"41"	1	41	"anova"	0	0.480581173143503	0.522	0.563418826856496	0	0.177824789225946	-0.0985750666780398	-0.0399999999999996	0.0185750666780406	0	0.684402803852386	-0.0705750666780404	-0.0120000000000001	0.0465750666780402	2	7.16742155659363e-15	0.319162346287007	0.402	0.484837653712993
"42"	1	42	"anova"	0	0.499889689569003	0.534	0.568110310430997	0	0.0869604014178378	-0.0902392636282722	-0.0419999999999995	0.00623926362827321	0	0.621713125361312	-0.0602392636282725	-0.0119999999999997	0.036239263628273	2	1.58955758092475e-18	0.329779379138005	0.398	0.466220620861994
"43"	1	43	"anova"	0	0.448652469878773	0.486	0.523347530121227	0	0.940080852918129	-0.0508173836185759	0.00200000000000047	0.0548173836185769	0	0.548079963549567	-0.0688173836185764	-0.0159999999999999	0.0368173836185765	2	7.52499607498473e-18	0.347304939757546	0.422	0.496695060242453
"44"	1	44	"anova"	0	0.482002778315513	0.528	0.573997221684487	0	0.301176405807679	-0.0990498947376829	-0.0339999999999996	0.0310498947376837	0	0.14578545090257	-0.113049894737683	-0.048	0.0170498947376834	2	2.82499478225186e-14	0.340005556631026	0.432	0.523994443368974
"45"	1	45	"anova"	0	0.472117510438671	0.514	0.555882489561329	0	0.546808471402343	-0.0772307847635808	-0.0179999999999997	0.0412307847635813	0	0.503296985820118	-0.0792307847635813	-0.0200000000000002	0.039230784763581	2	2.66889023800795e-15	0.332235020877342	0.416	0.499764979122658
"46"	1	46	"anova"	0	0.448050269294252	0.489999999999999	0.531949730705747	0	1	-0.0593258781019666	5.70982855246873e-16	0.0593258781019678	0	1	-0.059325878101967	2.97904098389673e-16	0.0593258781019676	2	1.22525928204683e-14	0.318100538588505	0.402	0.485899461411495
"47"	1	47	"anova"	0	0.452771260288346	0.492	0.531228739711653	0	0.774738701588432	-0.0474778157350242	0.0080000000000003	0.0634778157350249	0	0.667830180058406	-0.0434778157350247	0.0119999999999999	0.0674778157350245	2	6.23309663182196e-15	0.303542520576693	0.382	0.460457479423307
"48"	1	48	"anova"	0	0.464917742276253	0.506	0.547082257723747	0	0.68196088905023	-0.0460990860458299	0.0119999999999999	0.0700990860458298	0	0.891296603802822	-0.0620990860458302	-0.00400000000000026	0.0540990860458297	2	8.06875429597511e-14	0.293835484552506	0.376	0.458164515447494
"49"	1	49	"anova"	0	0.456009619613615	0.496	0.535990380386384	0	0.400653110419451	-0.0325549383068841	0.0240000000000003	0.0805549383068847	0	0.400653110419437	-0.0805549383068846	-0.0240000000000001	0.0325549383068844	2	1.00557196639876e-13	0.28401923922723	0.364	0.44398076077277
"50"	1	50	"anova"	0	0.470711212238657	0.508	0.545288787761342	0	0.651684032856101	-0.0407343093765422	0.0120000000000003	0.0647343093765427	0	0.293630641839281	-0.0807343093765426	-0.0280000000000001	0.0247343093765423	2	5.44647027329597e-17	0.329422424477315	0.404	0.478577575522685
"51"	1	51	"anova"	0	0.459605036764751	0.497999999999999	0.536394963235248	0	0.381461966725705	-0.0302986777341048	0.0240000000000005	0.0782986777341058	0	0.465450235519665	-0.0342986777341057	0.0199999999999997	0.0742986777341051	2	1.52710518611105e-14	0.289210073529502	0.366	0.442789926470498
"52"	1	52	"anova"	0	0.428728707066657	0.468	0.507271292933343	0	0.774976079142833	-0.0475379950782606	0.00800000000000032	0.0635379950782613	0	0.103146860983505	-0.009537995078261	0.046	0.101537995078261	2	6.52657663751785e-15	0.303457414133313	0.382	0.460542585866687
"53"	1	53	"anova"	0	0.432748974319019	0.48	0.527251025680981	0	0.374061725495333	-0.0368230413540826	0.0300000000000002	0.0968230413540831	0	0.952622440083048	-0.0648230413540832	0.00199999999999975	0.0688230413540827	2	3.22652439608083e-11	0.273497948638038	0.368	0.462502051361963
"54"	1	54	"anova"	0	0.438098469813769	0.478	0.51790153018623	0	0.943909461888599	-0.0544292851488064	0.00200000000000058	0.0584292851488075	0	0.183846536526675	-0.0184292851488068	0.0380000000000003	0.0944292851488073	2	5.92734928864758e-14	0.288196939627538	0.367999999999999	0.447803060372461
"55"	1	55	"anova"	0	0.449671703340662	0.49	0.530328296659338	0	0.834595875015938	-0.0630328240830414	-0.00599999999999954	0.0510328240830423	0	0.0848386257316961	-0.00703282408304187	0.0500000000000001	0.107032824083042	2	8.03232157745502e-13	0.267343406681323	0.348	0.428656593318677
"56"	1	56	"anova"	0	0.444484418252913	0.488	0.531515581747086	0	0.606088527162863	-0.0455403258812842	0.0160000000000003	0.0775403258812849	0	0.561922962300293	-0.0795403258812848	-0.0180000000000002	0.0435403258812844	2	4.530335041838e-14	0.316968836505827	0.404	0.491031163494173
"57"	1	57	"anova"	0	0.441168679547687	0.484	0.526831320452312	0	0.743205652749212	-0.0505726342780082	0.0100000000000004	0.0705726342780089	0	0.432486556998585	-0.0365726342780086	0.024	0.0845726342780087	2	3.39183610814249e-13	0.292337359095375	0.378	0.463662640904625
"58"	1	58	"anova"	0	0.433385223252273	0.477999999999999	0.522614776747726	0	0.234051730078647	-0.025094822358882	0.0380000000000003	0.101094822358883	0	0.489511646210429	-0.0410948223588826	0.0219999999999997	0.0850948223588821	2	4.53436125252497e-11	0.254770446504547	0.344	0.433229553495453
"59"	1	59	"anova"	0	0.439823160746636	0.478	0.516176839253363	0	0.825423568146214	-0.0479902038406433	0.00600000000000025	0.0599902038406438	0	0.18814529098028	-0.0179902038406439	0.0359999999999998	0.0899902038406435	2	7.53868863666796e-14	0.273646321493274	0.35	0.426353678506726
"60"	1	60	"anova"	0	0.42661987431817	0.466	0.50538012568183	0	0.319837460457369	-0.0276919078272003	0.0280000000000001	0.0836919078272006	0	0.00545149909134933	0.0243080921727994	0.0799999999999999	0.1356919078272	2	1.0582404068677e-10	0.217239748636341	0.296	0.374760251363659
"61"	1	1	"glmm"	0	-0.336210818939234	-0.16034265007518	0.0155255187888742	0	NA	-0.119992801139182	0.128339918989006	0.376672639117195	0	NA	0.0960199054505524	0.344864427778737	0.593708950106922	2	NA	1.20403116245807	1.60589746329637	2.00776376413467
"62"	1	2	"glmm"	0	-0.326207877013759	-0.144619729763223	0.0369684174873129	0	NA	-0.0878162583009756	0.168686112258961	0.425188482818898	0	NA	-0.127906527774099	0.128575786537852	0.385058100849803	2	NA	1.51835731538232	1.94216856034566	2.36597980530899
"63"	1	3	"glmm"	0	-0.244859338167242	-0.0641757997967732	0.116507738573696	0	NA	-0.320011105772688	-0.0643039037084096	0.191403298355869	0	NA	-0.0389959779597814	0.216832183889355	0.472660345738492	2	NA	1.56413372884465	1.98577967634231	2.40742562383997
"64"	1	4	"glmm"	0	-0.258277966781886	-0.0566378671217574	0.145002232538371	0	NA	-0.204175613295889	0.0810438165653793	0.366263246426648	0	NA	-0.147622859370621	0.137657981351359	0.422938822073339	2	NA	1.32679365956062	1.7757429521841	2.22469224480758
"65"	1	5	"glmm"	0	-0.135334252419334	0.040005334613699	0.215344921646732	0	NA	-0.231982152801705	0.0160093069409725	0.26400076668365	0	NA	-0.327978306371214	-0.0800106692273982	0.167956967916418	2	NA	1.49198241708168	1.89004111483853	2.28809981259538
"66"	1	6	"glmm"	0	-0.344323127199909	-0.168396817325461	0.00752949254898672	0	NA	-0.144046574254671	0.10437495856053	0.352796491375731	0	NA	-0.0559690515749671	0.192397969425004	0.440764990424974	2	NA	1.40566251397616	1.80842235804395	2.21118220211174
"67"	1	7	"glmm"	0	-0.0954022244973912	0.0800427076735364	0.255487639844464	0	NA	-0.336061078150297	-0.0880427503406128	0.159975577469072	0	NA	-0.448428100673129	-0.2001870195156	0.0480540616419297	2	NA	1.96358179105233	2.38338431720042	2.80318684334851
"68"	1	8	"glmm"	0	-0.17530452483366	4.27388352471412e-17	0.17530452483366	0	NA	-0.183959706604474	0.0640218587649305	0.312003424134335	0	NA	-0.151987291066224	0.0960738300896225	0.344134951245469	2	NA	1.3241040204795	1.72329410321933	2.12248418595917
"69"	1	9	"glmm"	0	-0.219845113185299	-0.0400777645278545	0.13968958412959	0	NA	-0.0859613951403162	0.168503021565481	0.422967438271278	0	NA	-0.278338873286871	-0.0240713378513945	0.230196197584082	2	NA	1.34192639421374	1.74742567636563	2.15292495851751
"70"	1	10	"glmm"	0	-0.159309773700597	0.016000341346441	0.191310456393479	0	NA	-0.215948808224067	0.03200887783992	0.279966563903907	0	NA	-0.44897258730116	-0.200522119049998	0.0479283492011643	2	NA	1.77423415818944	2.18337977139456	2.59252538459969
"71"	1	11	"glmm"	0	-0.271580607847439	-0.0960738300896227	0.0794329476681938	0	NA	-0.20805045573685	0.0400591885349517	0.288168832806753	0	NA	-0.337037216169358	-0.0884479476139345	0.160141320941489	2	NA	1.89962334370739	2.31965984418583	2.73969634466428
"72"	1	12	"glmm"	0	-0.223364213079352	-0.0480092191863605	0.127345774706631	0	NA	-0.21594878456457	0.0320088778399193	0.279966540244409	0	NA	-0.280086477134871	-0.0320334884871757	0.216019500160519	2	NA	1.80353810530399	2.22323108482162	2.64292406433925
"73"	1	13	"glmm"	0	0.0383224356448098	0.217074763684044	0.395827091723278	0	NA	-0.485160707498244	-0.233097041263445	0.0189666249713539	0	NA	-0.445110643995716	-0.193050245407942	0.0590101531798314	2	NA	1.60990378298833	2.00937200224875	2.40884022150918
"74"	1	14	"glmm"	0	-0.250350116725371	-0.0721192824122381	0.106111551900895	0	NA	-0.292303214572648	-0.040137900921065	0.212027412730518	0	NA	-0.203896789544035	0.0480865124606537	0.300069814465342	2	NA	1.8364753853089	2.26337736955458	2.69027935380025
"75"	1	15	"glmm"	0	-0.186541041194563	-0.00802287364510748	0.170495293904348	0	NA	-0.284515223001373	-0.0320315589758664	0.22045210504964	0	NA	-0.17238230655414	0.0801601557126175	0.332702617979375	2	NA	1.55995757812131	1.97357903918952	2.38720050025774
"76"	1	16	"glmm"	0	-0.199318265865802	-0.0240011520995435	0.151315961666715	0	NA	-0.207929381686438	0.040001493445985	0.287932368578408	0	NA	-0.167959740205373	0.0800157936542151	0.327991327513803	2	NA	1.33999089863405	1.73598545049898	2.1319800023639
"77"	1	17	"glmm"	0	-0.111372474432129	0.0640218587649317	0.239416191961992	0	NA	-0.344021998074243	-0.0960245898511056	0.151972818372032	0	NA	-0.232059949830899	0.0160208489086045	0.264101647648108	2	NA	1.51667335788944	1.91694064337049	2.31720792885154
"78"	1	18	"glmm"	0	-0.352443649467283	-0.176456437341557	-0.000469225215830898	0	NA	6.12012721465383e-06	0.24848756555044	0.496969010973666	0	NA	-0.0399578699272668	0.208459168427731	0.456876206782728	2	NA	1.25350726915541	1.65630817206643	2.05910907497744
"79"	1	19	"glmm"	0	-0.287697314581328	-0.112117298120706	0.0634627183399157	0	NA	0.0239484719379959	0.272459948195886	0.520971424453776	0	NA	-0.104008707971653	0.14412002920688	0.392248766385414	2	NA	1.19596175812192	1.59649608191077	1.99703040569961
"80"	1	20	"glmm"	0	-0.151315971031005	0.0240011520995429	0.199318275230091	0	NA	-0.255931707640789	-0.00800081075310118	0.239930086134586	0	NA	-0.327991351172963	-0.0800157936542139	0.167959763864535	2	NA	1.63273269995734	2.03764100120933	2.44254930246132
"81"	1	21	"glmm"	0	-0.365206917969206	-0.184863871839248	-0.00452082570928977	0	NA	-0.0776713047135486	0.176845504885836	0.43136231448522	0	NA	-0.0376034656606265	0.21693490895708	0.471473283574787	2	NA	1.48264729638282	1.90542044599109	2.32819359559936
"82"	1	22	"glmm"	0	-0.198596700602434	-0.0160485430732666	0.166499614455901	0	NA	-0.121795855439537	0.136591064819018	0.394977985077573	0	NA	-0.290309050511041	-0.0321157323834305	0.22607758574418	2	NA	1.47191110329391	1.89013193944458	2.30835277559524
"83"	1	23	"glmm"	0	-0.0742888122284087	0.11271214391884	0.299713100066089	0	NA	-0.328746750171395	-0.0644591620754053	0.199828426020584	0	NA	-0.320701828360385	-0.0563983548906917	0.207905118579002	2	NA	1.43054256080298	1.84769021593768	2.26483787107238
"84"	1	24	"glmm"	0	-0.0794330094049264	0.0960738300896216	0.27158066958417	0	NA	-0.280176606506702	-0.0320519713246909	0.21607266385732	0	NA	-0.264191507213558	-0.0160311224160852	0.232129262381388	2	NA	1.53811238125937	1.94443942834136	2.35076647542334
"85"	1	25	"glmm"	0	-0.079432900694676	0.096073830089621	0.271580560873918	0	NA	-0.529184781093703	-0.280595607793178	-0.032006434492653	0	NA	-0.232212290654974	0.016043468031085	0.264299226717144	2	NA	1.9438137173783	2.36570288700866	2.78759205663902
"86"	1	26	"glmm"	0	-0.079432928878783	0.0960738300896217	0.271580589058026	0	NA	-0.352135868890973	-0.104073872756698	0.143988123377577	0	NA	-0.240208853493043	0.00802006095301206	0.256248975399067	2	NA	1.4841144162839	1.88336977378756	2.28262513129122
"87"	1	27	"glmm"	0	-0.0725314927368981	0.104145081649581	0.280821656036061	0	NA	-0.369847197208307	-0.120154155555652	0.129538886097003	0	NA	-0.225841981298989	0.0240941804513996	0.274030342201789	2	NA	1.52423332879972	1.92945723287532	2.33468113695091
"88"	1	28	"glmm"	0	-0.00752941549930811	0.168396817325462	0.344323050150232	0	NA	-0.392762567134739	-0.144395665225919	0.103971236682902	0	NA	-0.328817922713174	-0.0803399619342789	0.168137998844616	2	NA	1.79164655881856	2.20988832366435	2.62813008851013
"89"	1	29	"glmm"	0	-0.160907821192591	0.0160111387747277	0.192930098742046	0	NA	-0.250200679800699	2.97399045183449e-07	0.25020127459879	0	NA	-0.218201569131847	0.032032051774783	0.282265672681413	2	NA	1.53599397612736	1.94546696743611	2.35493995874485
"90"	1	30	"glmm"	0	-0.11137246505546	0.0640218587649309	0.239416182585322	0	NA	-0.312003392896322	-0.0640218587649307	0.18395967536646	0	NA	-0.288011146531669	-0.040020706665388	0.207969733200893	2	NA	1.59142169601046	1.99510523199518	2.3987887679799
"91"	1	31	"glmm"	0	-0.1033871150261	0.0720311282088829	0.247449371443866	0	NA	-0.248078877622058	1.73087265864455e-16	0.248078877622058	0	NA	-0.272056083657942	-0.0240219090225221	0.224012265612897	2	NA	1.43619667750302	1.8353805728869	2.23456446827079
"92"	1	32	"glmm"	0	-0.269525532854382	-0.0727508242938913	0.124023884266599	0	NA	-0.157029786768453	0.121269980203266	0.399569747174985	0	NA	-0.092447382087537	0.18595563874682	0.464358659581177	2	NA	1.25887904383852	1.69868135089439	2.13848365795026
"93"	1	33	"glmm"	0	-0.0348514391676229	0.144474268212093	0.323799975591809	0	NA	-0.341698679223365	-0.0883745237650613	0.164949631693243	0	NA	-0.510254268959424	-0.256764843580506	-0.00327541820158789	2	NA	1.67997420807942	2.08637646938223	2.49277873068504
"94"	1	34	"glmm"	0	-0.010700933035696	0.16865010142398	0.348001135883656	0	NA	-0.349780225036675	-0.0965092919785546	0.156761641079566	0	NA	-0.389807504423694	-0.136597942741477	0.116611618940739	2	NA	1.73764266491579	2.15755894102152	2.57747521712724
"95"	1	35	"glmm"	0	-0.305797018425245	-0.120658913199645	0.0644791920259547	0	NA	-0.165056651017063	0.0965535645751933	0.35816378016745	0	NA	-0.205301428497967	0.0563584282844154	0.318018285066798	2	NA	1.47406335927002	1.89283961589515	2.31161587252027
