"repeat_id"	"expt"	"analysis_type"	"true_base"	"b_base_lower"	"b_base_med"	"b_base_upper"	"true_sex"	"b_sex_p_value"	"b_sex_lower"	"b_sex_med"	"b_sex_upper"	"true_cond"	"b_cond_p_value"	"b_cond_lower"	"b_cond_med"	"b_cond_upper"	"true_sex_cond"	"b_sex_cond_p_value"	"b_sex_cond_lower"	"b_sex_cond_med"	"b_sex_cond_upper"
"18"	1	18	"anova"	0	0.448392562489349	0.488	0.527607437510651	0	0.436494645095944	-0.0340133752984071	0.022	0.0780133752984071	0	0.106053067426945	-0.102013375298407	-0.0460000000000001	0.0100133752984071	0	0.763695732635549	-0.0672148750213015	0.012	0.0912148750213015
"19"	1	19	"anova"	0	0.455006323168911	0.492	0.528993676831088	0	0.879371688912972	-0.0483169594965728	0.00400000000000018	0.0563169594965731	0	0.54426834465974	-0.0683169594965728	-0.0159999999999998	0.0363169594965731	0	0.26177799658645	-0.0319873536621776	0.0419999999999998	0.115987353662177
"20"	1	20	"anova"	0	0.474971719358329	0.518	0.561028280641672	0	0.794151784054014	-0.0688511780490471	-0.00800000000000007	0.052851178049047	0	0.896183827284917	-0.0568511780490472	0.00399999999999993	0.0648511780490471	0	0.580218082385379	-0.110056561283342	-0.0239999999999999	0.0620565612833425
"21"	1	21	"anova"	0	0.431933476286608	0.474	0.516066523713392	0	0.424200578572383	-0.0354910483573687	0.024	0.0834910483573687	0	0.231855027556123	-0.0234910483573688	0.036	0.0954910483573688	0	0.637243739450243	-0.104133047426784	-0.0199999999999999	0.0641330474267846
"22"	1	22	"anova"	0	0.466845658802497	0.512	0.557154341197503	0	0.576173496816702	-0.0458578817215309	0.018	0.0818578817215309	0	0.576173496816696	-0.0818578817215311	-0.0180000000000001	0.0458578817215309	0	0.860423529477518	-0.0983086823950059	-0.0079999999999999	0.0823086823950061
"23"	1	23	"anova"	0	0.484327398952395	0.526	0.567672601047606	0	0.0951742768957052	-0.108933957580887	-0.05	0.00893395758088703	0	0.501155851679095	-0.0789339575808871	-0.02	0.0389339575808871	0	0.924100444642001	-0.0793452020952112	0.00400000000000001	0.0873452020952112
"24"	1	24	"anova"	0	0.463969310132288	0.508	0.552030689867711	0	0.56649760241006	-0.0802687987715615	-0.018	0.0442687987715615	0	0.61030190418125	-0.0462687987715616	0.0159999999999999	0.0782687987715614	0	0.368496656538716	-0.128061379735423	-0.0399999999999999	0.0480613797354235
"25"	1	25	"anova"	0	0.469285284772527	0.51	0.550714715227473	0	0.679252114872934	-0.0695793024628502	-0.012	0.0455793024628503	0	0.170530531117391	-0.0975793024628503	-0.04	0.0175793024628503	0	0.495522826813875	-0.0534294304549455	0.028	0.109429430454945
"26"	1	26	"anova"	0	0.406228491279415	0.45	0.493771508720585	0	0.3374889514176	-0.0319022612781834	0.03	0.0919022612781834	0	0.160955241758409	-0.0179022612781834	0.044	0.105902261278184	0	0.190948102446643	-0.14554301744117	-0.0580000000000001	0.0295430174411698
"27"	1	27	"anova"	0	0.425144874118832	0.47	0.514855125881168	0	0.707397147020129	-0.0514347273630998	0.012	0.0754347273630997	0	0.707397147020118	-0.0754347273631	-0.0120000000000001	0.0514347273630997	0	0.626654655473878	-0.0677102517623353	0.0220000000000002	0.111710251762336
"28"	1	28	"anova"	0	0.403103653084456	0.444	0.484896346915544	0	0.172413760255236	-0.0178361684594778	0.0399999999999999	0.0978361684594776	0	0.218896145076942	-0.0218361684594778	0.036	0.0938361684594778	0	0.161939149920564	-0.139792693831088	-0.058	0.0237926938310885
"29"	1	29	"anova"	0	0.481042592397161	0.526	0.570957407602839	0	0.90061449278508	-0.0675793755610707	-0.00399999999999993	0.0595793755610709	0	0.0834198204091063	-0.119579375561071	-0.056	0.00757937556107084	0	0.125164942078922	-0.0199148152056789	0.07	0.159914815205679
"30"	1	30	"anova"	0	0.426458250247156	0.474	0.521541749752844	0	0.76786305587181	-0.0572341872794199	0.01	0.0772341872794199	0	0.177015843136193	-0.0212341872794199	0.046	0.11323418727942	0	0.867364698052014	-0.103083499505688	-0.00800000000000002	0.0870834995056883
"31"	1	31	"anova"	0	0.433839667088452	0.48	0.526160332911548	0	0.0623562920597757	-0.00328056884716794	0.0620000000000001	0.127280568847168	0	0.466282645770217	-0.041280568847168	0.0240000000000002	0.0892805688471683	0	0.199444702855769	-0.152320665823096	-0.0600000000000002	0.0323206658230955
"32"	1	32	"anova"	0	0.472416289781231	0.512	0.551583710218769	0	0.831531684218146	-0.0619798198404294	-0.00600000000000001	0.0499798198404294	0	0.831531684218146	-0.0499798198404295	0.00599999999999999	0.0619798198404295	0	0.342106490545628	-0.117167420437538	-0.038	0.0411674204375378
"33"	1	33	"anova"	0	0.478431908893346	0.526	0.573568091106654	0	0.952937860519857	-0.0652714395792285	0.00200000000000007	0.0692714395792287	0	0.26410949845832	-0.105271439579229	-0.038	0.0292714395792287	0	0.802322357078611	-0.0831361822133075	0.0119999999999999	0.107136182213307
"34"	1	34	"anova"	0	0.479557963107298	0.522	0.564442036892702	0	0.428294399239945	-0.0840221041883981	-0.024	0.0360221041883981	0	0.355776342795958	-0.0880221041883982	-0.028	0.0320221041883982	0	0.779045129386583	-0.0728840737854037	0.012	0.0968840737854036
"35"	1	35	"anova"	0	0.44568808181669	0.49	0.53431191818331	0	0.899174576274024	-0.0586665156696037	0.004	0.0666665156696038	0	0.70398172619524	-0.0746665156696038	-0.012	0.0506665156696038	0	0.686966654712809	-0.0706238363666198	0.018	0.10662383636662
"36"	1	36	"anova"	0	0.482263629118071	0.522	0.561736370881929	0	0.0594042592990607	-0.110195714620712	-0.054	0.00219571462071164	0	0.943676723005464	-0.0581957146207117	-0.00200000000000003	0.0541957146207116	0	0.396848651062036	-0.0454727417638584	0.034	0.113472741763859
"37"	1	37	"anova"	0	0.437459080696223	0.488	0.538540919303777	0	0.617419278796377	-0.0894756535342059	-0.018	0.0534756535342059	0	0.739013399716095	-0.0594756535342061	0.0119999999999999	0.0834756535342059	0	0.96866913065913	-0.0990818386075545	0.00200000000000005	0.103081838607555
"38"	1	38	"anova"	0	0.449537326995835	0.49	0.530462673004164	0	0.944686053394442	-0.059222860932357	-0.00199999999999995	0.0552228609323571	0	0.67736861825978	-0.0692228609323572	-0.0120000000000001	0.0452228609323571	0	0.433403776270384	-0.0489253460083289	0.0320000000000001	0.112925346008329
"39"	1	39	"anova"	0	0.471271164481141	0.514	0.556728835518859	0	0.431387980888998	-0.0844276986951799	-0.024	0.0364276986951799	0	0.64580498338877	-0.04642769869518	0.014	0.07442769869518	0	0.745106764778568	-0.0994576710377185	-0.014	0.0714576710377185
"40"	1	40	"anova"	0	0.48246540053904	0.524	0.565534599460959	0	0.735490015944282	-0.0487387938654233	0.00999999999999996	0.0687387938654233	0	0.418316389605855	-0.0827387938654234	-0.024	0.0347387938654233	0	0.417513041544215	-0.117069198921919	-0.0339999999999998	0.0490691989219194
"41"	1	41	"anova"	0	0.492979295650659	0.539999999999999	0.58702070434934	0	0.63315906914786	-0.0824973178031721	-0.0159999999999998	0.0504973178031725	0	0.212261407885494	-0.108497317803172	-0.0419999999999998	0.0244973178031725	0	0.865909053517204	-0.0860414086986804	0.00799999999999983	0.10204140869868
"42"	1	42	"anova"	0	0.430257662962532	0.476	0.521742337037467	0	0.143584444295334	-0.0166894334130275	0.048	0.112689433413028	0	0.199891588038748	-0.0226894334130275	0.0420000000000001	0.106689433413028	0	0.0856166633496736	-0.171484674074935	-0.0800000000000001	0.0114846740749348
"43"	1	43	"anova"	0	0.441239867222941	0.49	0.538760132777059	0	0.358283016711852	-0.0369572410764296	0.0320000000000001	0.10095724107643	0	0.817887748955257	-0.0609572410764296	0.00800000000000013	0.0769572410764299	0	0.416523831163586	-0.137520265554118	-0.0400000000000002	0.0575202655541178
"44"	1	44	"anova"	0	0.451544612477684	0.496	0.540455387522317	0	0.52825041778067	-0.0428694119546115	0.0199999999999999	0.0828694119546114	0	0.949646954594469	-0.0608694119546116	0.00199999999999992	0.0648694119546114	0	0.788804566390712	-0.0769107750446327	0.0120000000000001	0.100910775044633
"45"	1	45	"anova"	0	0.442777949749393	0.494	0.545222050250607	0	0.352845264447138	-0.106438918156965	-0.034	0.0384389181569645	0	0.352845264447138	-0.106438918156965	-0.0340000000000001	0.0384389181569645	0	0.0605274129111629	-0.00444410050121387	0.0980000000000001	0.200444100501214
"46"	1	46	"anova"	0	0.442381462027506	0.49	0.537618537972494	0	0.410204496123251	-0.0953427822210793	-0.0279999999999999	0.0393427822210794	0	0.906141611562814	-0.0633427822210794	0.00400000000000001	0.0713427822210794	0	0.299041941521343	-0.0452370759449883	0.05	0.145237075944988
"47"	1	47	"anova"	0	0.445777970446739	0.486	0.526222029553261	0	0.625409596672065	-0.0428825397003927	0.0139999999999999	0.0708825397003925	0	0.675550228766302	-0.0448825397003929	0.0119999999999998	0.0688825397003924	0	0.805123338038306	-0.0904440591065211	-0.0099999999999998	0.0704440591065215
"48"	1	48	"anova"	0	0.408790968362815	0.456	0.503209031637185	0	0.0600073945805599	-0.00276365280780745	0.0639999999999999	0.130763652807807	0	0.476209816183913	-0.0427636528078077	0.0239999999999998	0.0907636528078073	0	0.194869880352816	-0.15641806327437	-0.0619999999999997	0.0324180632743701
"49"	1	49	"anova"	0	0.455886354027306	0.498	0.540113645972694	0	0.207689938355922	-0.0215576892955628	0.0380000000000001	0.0975576892955629	0	0.549006199781349	-0.0775576892955629	-0.0179999999999999	0.041557689295563	0	0.671576541838402	-0.102227291945388	-0.018	0.066227291945388
"50"	1	50	"anova"	0	0.492516270867749	0.537999999999999	0.58348372913225	0	0.355882761732503	-0.0943237066061329	-0.0299999999999998	0.0343237066061333	0	0.388686556674718	-0.092323706606133	-0.0279999999999998	0.0363237066061334	0	0.458925502195831	-0.0569674582645016	0.0339999999999998	0.124967458264501
"51"	1	51	"anova"	0	0.491661350806373	0.532	0.572338649193628	0	0.128653991588016	-0.101047464777439	-0.0440000000000002	0.0130474647774384	0	0.188588139826152	-0.0950474647774388	-0.0380000000000002	0.0190474647774385	0	0.3265427202539	-0.0406772983872549	0.0400000000000003	0.120677298387255
"52"	1	52	"anova"	0	0.468696822385139	0.508	0.547303177614861	0	0.88640938440818	-0.0515830868272952	0.00399999999999992	0.059583086827295	0	0.943057007032979	-0.0535830868272953	0.00199999999999991	0.0575830868272951	0	0.649639251477795	-0.0966063552297221	-0.0179999999999999	0.0606063552297222
"53"	1	53	"anova"	0	0.410873277367395	0.466	0.521126722632605	0	0.0864031329719946	-0.0099609587962104	0.0679999999999999	0.14596095879621	0	0.683870586032382	-0.0619609587962105	0.0159999999999998	0.0939609587962102	0	0.718885204723585	-0.130253445265211	-0.0199999999999998	0.090253445265211
"54"	1	54	"anova"	0	0.474837426335332	0.522	0.569162573664668	0	0.439929541675441	-0.0926979513129937	-0.026	0.0406979513129937	0	0.0597614899373861	-0.130697951312994	-0.0640000000000001	0.00269795131299372	0	0.314028387270228	-0.0463251473293361	0.048	0.142325147329336
"55"	1	55	"anova"	0	0.456258926246924	0.49	0.523741073753076	0	0.933690651270515	-0.045717084110631	0.00200000000000006	0.0497170841106311	0	0.406455866981825	-0.0277170841106313	0.0199999999999998	0.0677170841106309	0	0.445241557784466	-0.0414821475061521	0.0260000000000001	0.0934821475061523
"56"	1	56	"anova"	0	0.397383958650862	0.456	0.514616041349137	0	0.316126970946874	-0.0408956006485726	0.042	0.124895600648573	0	0.473251111209545	-0.0528956006485728	0.0299999999999999	0.112895600648573	0	0.709622679580428	-0.139232082698275	-0.0219999999999999	0.0952320826982755
"57"	1	57	"anova"	0	0.461913153451724	0.502	0.542086846548276	0	0.529040877188181	-0.038691362061341	0.018	0.0746913620613411	0	0.126306645160392	-0.100691362061341	-0.0440000000000001	0.0126913620613411	0	0.256737565251761	-0.0341736930965522	0.046	0.126173693096552
"58"	1	58	"anova"	0	0.44440558211828	0.492	0.53959441788172	0	0.906094270166499	-0.0713086712615804	-0.00400000000000001	0.0633086712615804	0	0.952963862082004	-0.0653086712615805	0.00199999999999999	0.0693086712615805	0	0.933520153960864	-0.0991888357634393	-0.00399999999999996	0.0911888357634393
"59"	1	59	"anova"	0	0.460551638655448	0.504	0.547448361344551	0	0.221850033783314	-0.0994452618763515	-0.038	0.0234452618763515	0	0.846316934713397	-0.0674452618763517	-0.00600000000000014	0.0554452618763515	0	0.146534715379066	-0.0228967226891027	0.0640000000000002	0.150896722689103
"60"	1	60	"anova"	0	0.437749298300086	0.484	0.530250701699914	0	0.165376170445456	-0.0194083696132907	0.0459999999999999	0.111408369613291	0	0.303814822838359	-0.0314083696132908	0.034	0.0994083696132908	0	0.0890459590837777	-0.172501403399828	-0.0799999999999999	0.0125014033998281
"61"	1	1	"glmm"	0	-0.303839819145517	-0.128175193423995	0.0474894322975268	0	NA	-0.168042485125623	0.0801659742376348	0.328374433600893	0	NA	-0.305047327050831	-0.05634658427955	0.192354158491731	0	NA	-0.391309859948462	-0.0398938053786344	0.311522249191193
"62"	1	2	"glmm"	0	-0.223364187645526	-0.0480092191863606	0.127345749272805	0	NA	-0.143978398766272	0.104023860741032	0.352026120248336	0	NA	-0.199944445937947	0.0480092191863609	0.295962884310669	0	NA	-0.422700885545245	-0.072021129654859	0.278658626235527
"63"	1	3	"glmm"	0	-0.135334243051439	0.0400053346136996	0.215344912278839	0	NA	-0.263955917806922	-0.0160041825141572	0.231947552778608	0	NA	-0.176025737453576	0.0721119635070065	0.320249664467589	0	NA	-0.599431891247793	-0.248406784686594	0.102618321874605
"64"	1	4	"glmm"	0	-0.191310456393479	-0.0160003413464407	0.159309773700597	0	NA	-0.239922662532666	0.00800029867936441	0.255923259891395	0	NA	-0.0318761979754699	0.216671036807302	0.465218271590075	0	NA	-0.56772664585065	-0.216671036807302	0.134384572236045
"65"	1	5	"glmm"	0	-0.271580623952664	-0.0960738300896213	0.0794329637734214	0	NA	-0.0560564232454405	0.192147660179244	0.440351743603928	0	NA	-0.224098751012618	0.0240427018807389	0.272184154774096	0	NA	-0.430996903911524	-0.0801111973566622	0.270774509198199
"66"	1	6	"glmm"	0	-0.223364215756598	-0.0480092191863605	0.127345777383877	0	NA	-0.296161383513003	-0.0480646109032581	0.200032161706487	0	NA	-0.167957608218684	0.0800119502725345	0.327981508763753	0	NA	-0.390733754757245	-0.039952761737587	0.310828231282071
"67"	1	7	"glmm"	0	-0.111372491845949	0.0640218587649304	0.23941620937581	0	NA	-0.168076505765156	0.0802277500796087	0.328532005924373	0	NA	-0.296007043676492	-0.0480215174184895	0.199964008839513	0	NA	-0.495147619386813	-0.14423731061241	0.206672998161993
"68"	1	8	"glmm"	0	-0.199318261852533	-0.0240011520995428	0.151315957653448	0	NA	-0.167959736421022	0.0800157936542142	0.32799132372945	0	NA	-0.0880033146186547	0.16021135693393	0.408426028486514	0	NA	-0.599093142265008	-0.248228729574775	0.102635683115458
"69"	1	9	"glmm"	0	-0.299740328697152	-0.120344546968673	0.0590512347598063	0	NA	-0.0370488325421107	0.216583961653078	0.470216755848267	0	NA	-0.109102178928265	0.144388187331558	0.39787855359138	0	NA	-0.841281949881308	-0.482184960610455	-0.123087971339602
"70"	1	10	"glmm"	0	-0.231387994869389	-0.0560146415546702	0.119358711760049	0	NA	-0.312320244546066	-0.0641296702873652	0.184060903971335	0	NA	-0.336524435034677	-0.0882349672898745	0.160054500454928	0	NA	-0.0706764859362586	0.280410407340792	0.631497300617843
"71"	1	11	"glmm"	0	-0.153750667134313	0.0240295672830791	0.201809801700472	0	NA	-0.115320902076183	0.136490090414246	0.388301082904675	0	NA	-0.379814772916722	-0.128233557586278	0.123347657744166	0	NA	-0.268106092327707	0.0879898379493216	0.44408576822635
"72"	1	12	"glmm"	0	-0.333182164355479	-0.129859035790564	0.0734640927743524	0	NA	-0.197898832289279	0.0893635132504485	0.376625858790176	0	NA	-0.0116217223020684	0.275888337011057	0.563398396324183	0	NA	-0.511894205131808	-0.105545632343302	0.300802940445205
"73"	1	13	"glmm"	0	-0.31108080309196	-0.128559783703539	0.0539612356848807	0	NA	-0.153399333521854	0.104487926803332	0.362375187128519	0	NA	-0.23388477460771	0.0241498231391873	0.282184420886085	0	NA	-0.212198398524684	0.152700340975325	0.517599080475335
"74"	1	14	"glmm"	0	-0.30326487412606	-0.105189845578786	0.0928851829684877	0	NA	-0.231447821063918	0.0485946667651209	0.328637154594159	0	NA	-0.215282416956938	0.0647246377687133	0.344731692494364	0	NA	-0.525529477351985	-0.129484181912324	0.266561113527336
"75"	1	15	"glmm"	0	-0.10307955264215	0.0803248659695736	0.263729284581297	0	NA	-0.219235517165408	0.0402588323300284	0.299753181825465	0	NA	-0.339595761455761	-0.0803238234654416	0.178948114524878	0	NA	-0.463253657292795	-0.0964700851917592	0.270313486909277
"76"	1	16	"glmm"	0	-0.224161012992608	-0.0480240206511849	0.128112971690238	0	NA	-0.121067120818977	0.12809521122407	0.377257543267118	0	NA	-0.297282328085925	-0.0480807513611449	0.201120825363635	0	NA	-0.512760027901181	-0.160207963097354	0.192344101706473
"77"	1	17	"glmm"	0	-0.192801986287826	-0.0160103322704887	0.160781321746849	0	NA	-0.298134896614266	-0.048054061005088	0.20202677460409	0	NA	-0.274063334321531	-0.0240215203569504	0.22602029360763	0	NA	-0.377876401915598	-0.0241031413452774	0.329670119225044
"78"	1	18	"glmm"	0	-0.223364214417976	-0.0480092191863607	0.127345776045255	0	NA	-0.159963934347005	0.0880145538000597	0.335993041947125	0	NA	-0.433837364064506	-0.185039861116982	0.0637576418305426	0	NA	-0.302389241557955	0.0489606964136607	0.400310634385276
"79"	1	19	"glmm"	0	-0.207329659453061	-0.0320027310861741	0.143324197280712	0	NA	-0.231935421814448	0.016002389739733	0.263940201293914	0	NA	-0.312148009128216	-0.0640710990034474	0.184005811121321	0	NA	-0.182680828133985	0.16812829574107	0.518937419616124
"80"	1	20	"glmm"	0	-0.103387077504087	0.0720311282088827	0.247449333921853	0	NA	-0.280049003219705	-0.0320257935951834	0.215997416029339	0	NA	-0.232092845748224	0.0160257271823003	0.264144300112825	0	NA	-0.446822313096445	-0.0960363964096988	0.254749520277047
"81"	1	21	"glmm"	0	-0.279635833048326	-0.104093891042633	0.0714480509630594	0	NA	-0.151993055595214	0.096093848375557	0.344180752346328	0	NA	-0.104011448412079	0.144099225656332	0.392209899724743	0	NA	-0.430864788323695	-0.0800845414345846	0.270695705454526
"82"	1	22	"glmm"	0	-0.127345810849464	0.0480092191863608	0.223364249222185	0	NA	-0.176042450511321	0.0721350926556729	0.320312635822667	0	NA	-0.31997304156352	-0.0720103712859039	0.175952298991712	0	NA	-0.382935290072636	-0.0321335992096884	0.318668091653259
"83"	1	23	"glmm"	0	-0.0714481328805586	0.104093891042628	0.279635914965815	0	NA	-0.448396762777389	-0.20016772113225	0.0480613205128887	0	NA	-0.328187709903902	-0.0800927389430852	0.168002232017731	0	NA	-0.33529346442044	0.0158239189575318	0.366941302335504
"84"	1	24	"glmm"	0	-0.143324234744175	0.0320027310861736	0.207329696916522	0	NA	-0.319966779411258	-0.0720080656998725	0.175950648011513	0	NA	-0.184005881214954	0.0640710990034251	0.312148079221804	0	NA	-0.511218429616097	-0.16027596922424	0.190666491167617
"85"	1	25	"glmm"	0	-0.135334224315664	0.0400053346136998	0.215344893543064	0	NA	-0.295949136882883	-0.048005377280776	0.199938382321331	0	NA	-0.408316235642722	-0.160149646455707	0.0880169427313079	0	NA	-0.238684799124394	0.112135047568112	0.462954894260619
"86"	1	26	"glmm"	0	-0.376858356656494	-0.200670695457402	-0.0244830342583098	0	NA	-0.128014352000492	0.120627987783866	0.369270327568223	0	NA	-0.0718826535354219	0.176669543357859	0.425221740251139	0	NA	-0.584168165545405	-0.232837040518871	0.118494084507662
"87"	1	27	"glmm"	0	-0.295765209706574	-0.120144311842054	0.0554765860224657	0	NA	-0.200108983593836	0.0481131836331713	0.296335350860178	0	NA	-0.296833980328237	-0.0482525054832649	0.200328969361707	0	NA	-0.262865545912968	0.0882809026059737	0.439427351124915
"88"	1	28	"glmm"	0	-0.401358210710901	-0.224943731817934	-0.0485292529249669	0	NA	-0.0878455828450643	0.160921873053004	0.409689328951071	0	NA	-0.103902088897412	0.144901024144398	0.393704137186208	0	NA	-0.584707146373229	-0.23317283445923	0.118361477454768
"89"	1	29	"glmm"	0	-0.0714481100510692	0.104093891042631	0.279635892136331	0	NA	-0.264243156978029	-0.0160370356514477	0.232169085675133	0	NA	-0.472547889618748	-0.224238202884693	0.0240714838493613	0	NA	-0.0707681444528026	0.280430956337908	0.631630057128619
"90"	1	30	"glmm"	0	-0.28760872705018	-0.10443726019173	0.0787342066667211	0	NA	-0.21875484131607	0.0401908162924527	0.299136473900975	0	NA	-0.0742251723300136	0.184762803380607	0.443750779091227	0	NA	-0.398357767105128	-0.0321649485763188	0.334027869952491
"91"	1	31	"glmm"	0	-0.257645447174486	-0.080117037720753	0.0974113717329797	0	NA	-0.00275140643107921	0.248663435223686	0.500078276878452	0	NA	-0.15483641941174	0.0961312733801249	0.34709896617199	0	NA	-0.595831976841318	-0.240659783700793	0.114512409439731
"92"	1	32	"glmm"	0	-0.127345763997649	0.0480092191863606	0.223364202370371	0	NA	-0.271970663548903	-0.0240080670868179	0.223954529375268	0	NA	-0.22401218322331	0.0240219090225156	0.272056001268341	0	NA	-0.50293309935826	-0.152116952164691	0.198699195028878
"93"	1	33	"glmm"	0	-0.0788080529548053	0.104448537920282	0.287705128795369	0	NA	-0.251126065986463	0.00805961062270887	0.267245287231881	0	NA	-0.411665991549838	-0.152622612000772	0.106420767548295	0	NA	-0.318181134029749	0.048139749106015	0.414460632241779
"94"	1	34	"glmm"	0	-0.0874175718876426	0.0880568553911686	0.26353128266998	0	NA	-0.344096064693804	-0.0960568980582448	0.151982268577314	0	NA	-0.360105115553525	-0.112058007490711	0.135989100572102	0	NA	-0.302730927876695	0.0480269219489064	0.398784771774508
"95"	1	35	"glmm"	0	-0.215344885513445	-0.0400053346136985	0.135334216286048	0	NA	-0.231947512092636	0.0160041825141554	0.263955877120947	0	NA	-0.296114469708923	-0.0480515207774836	0.200011428153956	0	NA	-0.27866511861915	0.0720526728770266	0.422770464373204
"96"	1	36	"glmm"	0	-0.0874175879839525	0.0880568553911821	0.263531298766317	0	NA	-0.464524902143324	-0.216232048815173	0.0320608045129779	0	NA	-0.256151607791666	-0.00801414771764557	0.240123312356375	0	NA	-0.214754997055078	0.136189341141637	0.487133679338351
